filename,request time,response time,RTT,image width,image height
image/1.png,20:33:09.406022,20:33:51.987036,42581.014,2000,2000
image/2.png,20:33:54.956580,20:34:37.194842,42238.262,2000,2000
image/3.png,20:34:40.186964,20:35:23.295549,43108.585,2000,2000
image/4.png,20:35:24.906582,20:36:09.078734,44172.151999999995,2000,2000
image/5.png,20:36:10.894133,20:36:53.636226,42742.09299999999,2000,2000
,,average RTT,42968.4212,,
